id;behavioral/mechanistic;Syntactic_phenomena;Notes_exclude;exclude;model;causal, bidir;language;language_tested;Avg. Performance;Benchmarks;Benchmarks;Dependency parsing & constituency;Dependency parsing & constituency;Dependency parsing & constituency;Dependency parsing & constituency;Hierarchical structure;Hierarchical structure;Hierarchical structure;Hierarchical structure;Word order;Agreement & feature-checking;Agreement & feature-checking;Agreement & feature-checking;Agreement & feature-checking;Agreement & feature-checking;Agreement & feature-checking;Agreement & feature-checking;Agreement & feature-checking;Agreement & feature-checking;Agreement & feature-checking;POS & other lexical properties;POS & other lexical properties;Negation & NPIs;Negation & NPIs;Binding & coreference;Binding & coreference;Binding & coreference;Ellipsis & filler–gap dependencies;Ellipsis & filler–gap dependencies;Ellipsis & filler–gap dependencies;Typology;Argument structure & constructions;Argument structure & constructions;Argument structure & constructions;Argument structure & constructions;notes;
635;behavioral;;;;OLMo2 32B-it;causal;;Old Russian;;;;;;;;;;;;;0.696;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;OLMo2 32B-it;causal;;Ottoman Turkish;;;;;;;;;;;;;0.899;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;OLMo2 32B-it;causal;;Persian;;;;;;;;;;;;;0.897;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;OLMo2 32B-it;causal;;Phrygian;;;;;;;;;;;;;0.72;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;OLMo2 32B-it;causal;;Polish;;;;;;;;;;;;;0.851;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;OLMo2 32B-it;causal;;Portuguese;;;;;;;;;;;;;0.934;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;OLMo2 32B-it;causal;;Romanian;;;;;;;;;;;;;0.914;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;OLMo2 32B-it;causal;;Russian;;;;;;;;;;;;;0.933;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;OLMo2 32B-it;causal;;Sanskrit;;;;;;;;;;;;;0.748;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;OLMo2 32B-it;causal;;Scottish Gaelic;;;;;;;;;;;;;0.939;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;OLMo2 32B-it;causal;;Serbo-Croatian;;;;;;;;;;;;;0.872;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;OLMo2 32B-it;causal;;Skolt Sami;;;;;;;;;;;;;0.711;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;OLMo2 32B-it;causal;;Slovak;;;;;;;;;;;;;0.769;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;OLMo2 32B-it;causal;;Slovenian;;;;;;;;;;;;;0.793;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;OLMo2 32B-it;causal;;Spanish;;;;;;;;;;;;;0.952;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;OLMo2 32B-it;causal;;Standard Arabic;;;;;;;;;;;;;0.864;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;OLMo2 32B-it;causal;;Swedish;;;;;;;;;;;;;0.99;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;OLMo2 32B-it;causal;;Tamil;;;;;;;;;;;;;0.969;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;OLMo2 32B-it;causal;;Tektiteko;;;;;;;;;;;;;0.42;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;OLMo2 32B-it;causal;;Tupinambá;;;;;;;;;;;;;0.111;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;OLMo2 32B-it;causal;;Turkish;;;;;;;;;;;;;0.826;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;OLMo2 32B-it;causal;;Uighur;;;;;;;;;;;;;0.711;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;OLMo2 32B-it;causal;;Ukrainian;;;;;;;;;;;;;0.855;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;OLMo2 32B-it;causal;;Upper Sorbian;;;;;;;;;;;;;0.64;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;OLMo2 32B-it;causal;;Urdu;;;;;;;;;;;;;0.962;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;OLMo2 32B-it;causal;;Urubú-Kaapor;;;;;;;;;;;;;0.462;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;OLMo2 32B-it;causal;;Uzbek;;;;;;;;;;;;;0.86;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;OLMo2 32B-it;causal;;Veps;;;;;;;;;;;;;0.513;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;OLMo2 32B-it;causal;;Warlpiri;;;;;;;;;;;;;0.25;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;OLMo2 32B-it;causal;;Welsh;;;;;;;;;;;;;0.898;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;OLMo2 32B-it;causal;;Western Armenian;;;;;;;;;;;;;0.806;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;OLMo2 32B-it;causal;;Wolof;;;;;;;;;;;;;0.838;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;OLMo2 32B-it;causal;;Yakut;;;;;;;;;;;;;0.757;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;OLMo2 32B-it;causal;;Tenango Nahuatl;;;;;;;;;;;;;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Abkhazian;;;;;;;;;;;;;0.55;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Akuntsu;;;;;;;;;;;;;0.357;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Albanian;;;;;;;;;;;;;0.852;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Amharic;;;;;;;;;;;;;0.946;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Ancient Greek;;;;;;;;;;;;;0.847;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Ancient Hebrew;;;;;;;;;;;;;0.837;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Apurinã;;;;;;;;;;;;;0.964;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Armenian;;;;;;;;;;;;;0.948;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Basque;;;;;;;;;;;;;0.956;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Belarusian;;;;;;;;;;;;;0.852;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Bengali;;;;;;;;;;;;;0.952;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Bhojpuri;;;;;;;;;;;;;0.735;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Borôro;;;;;;;;;;;;;0.631;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Breton;;;;;;;;;;;;;0.8;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Bulgarian;;;;;;;;;;;;;0.948;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Buriat;;;;;;;;;;;;;0.67;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Catalan;;;;;;;;;;;;;0.939;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Church Slavonic;;;;;;;;;;;;;0.623;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Classical Armenian;;;;;;;;;;;;;0.72;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Czech;;;;;;;;;;;;;0.904;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Danish;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Dutch;;;;;;;;;;;;;0.91;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Egyptian (Ancient);;;;;;;;;;;;;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;English;;;;;;;;;;;;;0.983;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Erzya;;;;;;;;;;;;;0.541;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Estonian;;;;;;;;;;;;;0.795;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Faroese;;;;;;;;;;;;;0.75;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Finnish;;;;;;;;;;;;;0.871;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;French;;;;;;;;;;;;;0.975;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Galician;;;;;;;;;;;;;0.887;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Georgian;;;;;;;;;;;;;0.98;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;German;;;;;;;;;;;;;0.96;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Gheg Albanian;;;;;;;;;;;;;0.693;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Gothic;;;;;;;;;;;;;0.586;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Gujarati;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Hebrew;;;;;;;;;;;;;0.819;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;H-P Nahuatl;;;;;;;;;;;;;0.686;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Hindi;;;;;;;;;;;;;0.984;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Hittite;;;;;;;;;;;;;0.58;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Hungarian;;;;;;;;;;;;;0.946;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Icelandic;;;;;;;;;;;;;0.819;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Irish;;;;;;;;;;;;;0.786;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Italian;;;;;;;;;;;;;0.954;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;K’iche’;;;;;;;;;;;;;0.679;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Kangri;;;;;;;;;;;;;0.721;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Karelian;;;;;;;;;;;;;0.538;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Karo (Ethiopia);;;;;;;;;;;;;0.458;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Kazakh;;;;;;;;;;;;;0.936;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Kirghiz;;;;;;;;;;;;;0.935;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Komi-Permyak;;;;;;;;;;;;;0.488;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Komi-Zyrian;;;;;;;;;;;;;0.522;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Latin;;;;;;;;;;;;;0.814;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Latvian;;;;;;;;;;;;;0.887;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Ligurian;;;;;;;;;;;;;0.799;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Lithuanian;;;;;;;;;;;;;0.963;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Livvi;;;;;;;;;;;;;0.668;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Low German;;;;;;;;;;;;;0.688;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Macedonian;;;;;;;;;;;;;0.897;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Marathi;;;;;;;;;;;;;0.863;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Middle French;;;;;;;;;;;;;0.949;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Modern Greek;;;;;;;;;;;;;0.979;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Moksha;;;;;;;;;;;;;0.512;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Nhengatu;;;;;;;;;;;;;0.608;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Nigerian Pidgin;;;;;;;;;;;;;0.962;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Northern Kurdish;;;;;;;;;;;;;0.759;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Northern Sami;;;;;;;;;;;;;0.666;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Old French;;;;;;;;;;;;;0.731;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Old Russian;;;;;;;;;;;;;0.727;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Ottoman Turkish;;;;;;;;;;;;;0.97;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Persian;;;;;;;;;;;;;0.931;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Phrygian;;;;;;;;;;;;;0.86;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Polish;;;;;;;;;;;;;0.93;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Portuguese;;;;;;;;;;;;;0.967;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Romanian;;;;;;;;;;;;;0.947;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Russian;;;;;;;;;;;;;0.962;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Sanskrit;;;;;;;;;;;;;0.747;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Scottish Gaelic;;;;;;;;;;;;;0.939;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Serbo-Croatian;;;;;;;;;;;;;0.918;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Skolt Sami;;;;;;;;;;;;;0.787;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Slovak;;;;;;;;;;;;;0.879;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Slovenian;;;;;;;;;;;;;0.872;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Spanish;;;;;;;;;;;;;0.97;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Standard Arabic;;;;;;;;;;;;;0.919;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Swedish;;;;;;;;;;;;;0.99;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Tamil;;;;;;;;;;;;;0.971;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Tektiteko;;;;;;;;;;;;;0.449;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Tupinambá;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Turkish;;;;;;;;;;;;;0.887;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Uighur;;;;;;;;;;;;;0.778;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Ukrainian;;;;;;;;;;;;;0.942;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Upper Sorbian;;;;;;;;;;;;;0.602;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Urdu;;;;;;;;;;;;;0.971;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Urubú-Kaapor;;;;;;;;;;;;;0.462;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Uzbek;;;;;;;;;;;;;0.94;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Veps;;;;;;;;;;;;;0.524;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Warlpiri;;;;;;;;;;;;;0.25;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Welsh;;;;;;;;;;;;;0.883;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Western Armenian;;;;;;;;;;;;;0.91;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Wolof;;;;;;;;;;;;;0.847;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Yakut;;;;;;;;;;;;;0.694;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Qwen3 14B-it;causal;;Tenango Nahuatl;;;;;;;;;;;;;0.474;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Abkhazian;;;;;;;;;;;;;0.475;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Akuntsu;;;;;;;;;;;;;0.571;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Albanian;;;;;;;;;;;;;0.613;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Amharic;;;;;;;;;;;;;0.946;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Ancient Greek;;;;;;;;;;;;;0.877;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Ancient Hebrew;;;;;;;;;;;;;0.807;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Apurinã;;;;;;;;;;;;;0.964;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Armenian;;;;;;;;;;;;;0.727;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Basque;;;;;;;;;;;;;0.916;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Belarusian;;;;;;;;;;;;;0.805;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Bengali;;;;;;;;;;;;;0.857;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Bhojpuri;;;;;;;;;;;;;0.676;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Borôro;;;;;;;;;;;;;0.656;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Breton;;;;;;;;;;;;;0.862;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Bulgarian;;;;;;;;;;;;;0.976;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Buriat;;;;;;;;;;;;;0.68;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Catalan;;;;;;;;;;;;;0.955;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Church Slavonic;;;;;;;;;;;;;0.63;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Classical Armenian;;;;;;;;;;;;;0.641;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Czech;;;;;;;;;;;;;0.972;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Danish;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Dutch;;;;;;;;;;;;;0.982;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Egyptian (Ancient);;;;;;;;;;;;;0.409;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;English;;;;;;;;;;;;;0.994;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Erzya;;;;;;;;;;;;;0.552;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Estonian;;;;;;;;;;;;;0.944;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Faroese;;;;;;;;;;;;;0.746;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Finnish;;;;;;;;;;;;;0.952;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;French;;;;;;;;;;;;;0.991;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Galician;;;;;;;;;;;;;0.952;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Georgian;;;;;;;;;;;;;0.951;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;German;;;;;;;;;;;;;0.988;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Gheg Albanian;;;;;;;;;;;;;0.669;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Gothic;;;;;;;;;;;;;0.604;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Gujarati;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Hebrew;;;;;;;;;;;;;0.712;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;H-P Nahuatl;;;;;;;;;;;;;0.725;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Hindi;;;;;;;;;;;;;0.99;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Hittite;;;;;;;;;;;;;0.36;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Hungarian;;;;;;;;;;;;;0.983;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Icelandic;;;;;;;;;;;;;0.678;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Irish;;;;;;;;;;;;;0.821;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Italian;;;;;;;;;;;;;0.971;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;K’iche’;;;;;;;;;;;;;0.786;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Kangri;;;;;;;;;;;;;0.744;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Karelian;;;;;;;;;;;;;0.677;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Karo (Ethiopia);;;;;;;;;;;;;0.475;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Kazakh;;;;;;;;;;;;;0.74;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Kirghiz;;;;;;;;;;;;;0.881;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Komi-Permyak;;;;;;;;;;;;;0.558;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;EuroLLM 9B;causal;;Komi-Zyrian;;;;;;;;;;;;;0.516;;;;;;;;;;;;;;;;;;;;;;;;;;
